overall,reviewerID,asin,reviewerName,unixReviewTime
5.0,A3NAN861N8RS3N,B0068TJ7OC,Kent H.,1520380800
5.0,AZ2ZBPOV77TSH,B0068TJ7OC,erik jenkins,1498003200
4.0,ASPQ2XL8LJ7HC,B0068TJ7OC,Phred,1476316800
5.0,A3KLDEKXJZNT13,B0068TJE4A,Verified Amazon Customer,1405555200
5.0,A2YZNF4BD1EP1C,B006C3CGR4,ShunTai,1341360000
3.0,A1BODTUR3Y3MOZ,B006C63AYY,james buchanan,1423526400
2.0,A335MHPI3ZWZUC,B006C63AYY,Burnett Brown,1417996800
2.0,A2ESCB4LEZ9JHV,B006C63AYY,Max Tasby,1365638400
4.0,A1Z4303EYUPUNX,B006HBJXN6,Harmonybee,1436054400
5.0,A2FN62SIDTG54G,B006IYQAT2,jimeva69,1429660800
1.0,A112E6NE5MGEFM,B006IYQBAK,amazone,1338854400
3.0,AJOEYABI5BERE,B006K0J6ZO,JBW,1420070400
5.0,A2CSLP2OHHENS0,B006L7KYUM,Francine,1481068800
5.0,A14VK218ZCKYAL,B006M6AR7M,Amazon Customer,1478131200
5.0,A1K6L0OR0UFY8K,B006VRWPVS,Student,1449360000
5.0,A15OPTY0LXQBCF,B006W1GT2Y,Phil R LuVisi,1414800000
5.0,A18HEQCDFE614E,B006W1GT2Y,ATX Amazon Fan,1364342400
4.0,A30I0LXKTAP4F,B006WOCRBS,DN,1381708800
1.0,A20C1E3XNPCE5A,B006Z0UVLW,Ron B,1390867200
5.0,ADT117K3WFIEM,B000SR10YK,Tom Airhart,1487548800
5.0,A27BBXXBD83XJV,B0073C1R3C,Geraldine Durant,1457395200
2.0,A126KX6FVI4T66,B0073ESZGW,Roger Bagula,1460937600
1.0,A1DZNGDRN848BA,B0073ESZGW,Ernie,1440374400
5.0,A3TRFOWC4CE8TX,B0073KZLMC,G. Tomer,1346457600
5.0,A1M6BDLQXUSB3F,B0073LIDE4,Drew,1415664000
3.0,ADPIR6DXUDZSU,B0073LIDE4,Rocky 65,1396483200
1.0,AFU15NWE3VT55,B0073XR8SE,Frank H. Fowler,1478908800
1.0,AQA27Q9QVCJDW,B0074XSUK8,Preston Mitchell,1345852800
1.0,A3RYW4G3Z39068,B0074YY85I,Stp,1458345600
5.0,A29J25O3139K1O,B0075074GG,Tex,1449014400
5.0,A2OY5TUB6O5WXE,B007561PQU,Let&#039;s Compare Options Preptorial,1329177600
5.0,A25IAPU5Q0NKFE,B0076PO4MM,Tim Cimbura,1360713600
5.0,ANGGNFE8DXGYC,B0076PO526,Perspectech,1435449600
1.0,A2XU4MIAO36GRL,B0077D8WXA,Hondo,1390867200
3.0,A2UXDOS0WFZCWQ,B0078YKQZU,Amazon Customer,1459900800
3.0,ACLE2Q1469KDR,B0078YKQZU,R. P. V.,1406851200
5.0,A1UODWQ2K6DFXT,B007BV972S,ellafan,1453420800
5.0,A2ZR9N84JXBGX0,B007CNTEPA,ROBY99,1470614400
5.0,A1UDAYARKNHIZI,B007FDBD92,Janice S.,1485820800
1.0,A1L66FRXSW9MWZ,B007FJHWVY,sdm,1362614400
2.0,A3MTCW6RXHF7I7,B007FJHWVY,Johnny,1334793600
4.0,A7VOYAAV4QNP5,B007FSWNLY,bdeath,1457568000
3.0,A3TMZZM7NX8SR9,B007IKX6RE,Denise S. Trussell,1407110400
4.0,A301B6L3TCD7WL,B007IWCQ8W,Tanya McHenry,1453075200
5.0,A38IOX2XJEF5B2,B007JPMZDE,Richard Thompson,1454025600
5.0,A24AOGQH7N9G20,B007MFFH3Q,S. Runyon,1390176000
5.0,A1HQIHWDRD3Y0L,B007SA2QCA,Amazon Customer,1453507200
1.0,AY9ZX379PF2Z5,B007SOLDB6,MERRILL,1493337600
3.0,A3RF46CL8GDIN8,B007UXEF6U,NorthStar,1377388800
1.0,A26BDXG9KVH7SU,B007UXEF6U,Traci ,1368576000
5.0,A1B70ZEWQ6UH1A,B007UXEF6U,JustMe,1368576000
3.0,A376OJHLE6SU9Q,B007UXEF6U,M. Wolf,1368576000
3.0,A35IX2GE0VC0JP,B007UXEF6U,FirePepper Red,1368576000
3.0,A3OXHLG6DIBRW8,B007UXEF6U,C. Hill,1368576000
1.0,A31N0XY2UTB25C,B007W7A1OY,Stephanie Sullivan,1394150400
1.0,A29HEP4USHKWM8,B007W7A1OY,Kendall L. Vaughan,1372118400
2.0,A1ULB0H04KQXM9,B007ZKBH5A,Richard,1474588800
3.0,A2WMO9XF703DHT,B00830ZHQQ,Amazon Customer,1390780800
5.0,A110PC8C5Y7MQD,B00830ZHQQ,Grigori,1364515200
5.0,A73YJ3Q96ISF0,B00835P7A2,southpawami,1346716800
1.0,A2TE64UL812UFD,B00843U4I8,RichZ,1393977600
2.0,A26FEJTPYJ934F,B00843U4I8,Taylor Corbet,1369267200
3.0,A2XSY4L7GDHV4W,B00843U4I8,Bob,1368662400
4.0,A5KMMY627T3W,B00843U4I8,TINETQL,1368576000
3.0,AFZJNYR931ZCN,B00843U4I8,The Lunar Staff,1368316800
4.0,A2SH6A32BE6NEV,B00843U4I8,Comp Expert,1367280000
3.0,A10Y058K7B96C6,B00843U4I8,midnight122,1366502400
1.0,A2TE64UL812UFD,B00843U55U,RichZ,1392854400
4.0,A11AIGKLCGF0BX,B00843U55U,Joseph S. Upton,1379808000
3.0,A2XSY4L7GDHV4W,B00843U55U,Bob,1368662400
4.0,A5KMMY627T3W,B00843U55U,TINETQL,1368576000
5.0,A1QDYPFUEF3DY4,B0084PK8KK,gentlebetsy,1430956800
5.0,AZ7CO4NJLTVH,B0088GBJDK,Amazon Customer,1463097600
3.0,A2U3SD3QOT04GF,B0088GBJDK,Dr. R. R. Dartt,1429401600
4.0,A23AUKHXL7XWC3,B0088GBJDK,Fauna Sonden,1358467200
5.0,A5FTD7F7R5DAE,B0089NTNJO,Mrs. Virginia A. Butterfield,1383868800
5.0,A1HTXSEDVJBXEM,B008D96BL2,Larry in FL,1410220800
5.0,A321PYYRIGM6MH,B008F5THLA,R. McCarthy,1525478400
4.0,AY3XPKRAMKKY7,B008GZZDY4,C. G. King,1405814400
4.0,A24AOGQH7N9G20,B008GZZDY4,S. Runyon,1390176000
5.0,A160SYE0A14IZ3,B008GZZFHO,Peter B. Tobin,1428796800
5.0,A287LEIV9SXBHL,B008GZZFDI,CLPacheco,1397779200
5.0,A32LZC3QA74ETI,B008S0J03W,Movie Buff,1425081600
5.0,A1IKP1UHJVW5JF,B008S0IE5M,Stephen,1430697600
3.0,AJ8U8JIP9DBU8,B008S0IWNQ,Made in Alaska,1515542400
4.0,A2QFHHLU5SVB76,B008S0IP38,Bob N,1484784000
5.0,A10EIJM2C94M14,B008SCNCTI,M.Smith,1509753600
5.0,A3AHZWIZKUPPRW,B008TNCZMQ,Hashem,1462060800
5.0,A1S5PLMXJQQGZM,B008TNCZMQ,R. C. Hammar,1421625600
5.0,A2EIAZH0AKXC4B,B008TNCZMQ,sherrell poff,1420934400
5.0,AAX3518AMCVW8,B008TNCZMQ,Gregory J. Oneal,1417132800
3.0,A132HDSAZWQVH7,B008TND0PM,R. House,1482192000
5.0,A1J44U25X547CG,B008U5EL5C,YpSoftnet,1459296000
5.0,A14VK218ZCKYAL,B008U5EL5C,Amazon Customer,1455321600
3.0,AYOMAHLWRQHUG,B008V309OU,Conspicuous Consumer,1355788800
3.0,ASV6I6ROETKNG,B008V4S1I0,Jan Jan,1424131200
5.0,A335MHPI3ZWZUC,B008V4S1GC,Burnett Brown,1466380800
5.0,A3CRD9FQ7Y5W33,B008V4S1GC,Linda Lou,1395878400
5.0,A2SB78NPMDX35N,B008V4S1C6,Boris Idashkin,1495929600
5.0,A34AN3NF8P7PJ,B008XAXAC4,Reatha Carey,1530144000
5.0,A23UTUAMAR8JAV,B008YLS1LM,Brad,1463443200
5.0,AH0ZK3UTYM19L,B008YTAK9U,J. Lewis,1381708800
5.0,AVR7IAWO7Z0VQ,B008YTAKJA,ebastro,1502064000
4.0,A119S8FMR47N2N,B008YTAGIK,Dustin Williams,1414886400
4.0,A30863B9LDS3TY,B009066EOG,Joebob,1434153600
4.0,A1PKJZRM97ELT8,B009066NOC,Widgeted,1428710400
2.0,A3B3CXPFQ8VBHY,B00907I8GC,MJM,1522972800
5.0,A2BNZT4T9S88E7,B00907I8GC,polaco28,1456704000
5.0,A3F4SURMC5JPN6,B00919RMVQ,Oscar F.,1500508800
5.0,A1660JZPHFX90N,B0091KP7ZS,David,1388534400
4.0,A2VT4HVSLU828T,B0091KOI8K,conrad,1411948800
5.0,A23R3QFXBXIO22,B0091KOI8K,Jim K,1407628800
5.0,A204J8NE673XES,B0091KPDL6,Vladimir Krylov,1448582400
1.0,A1E3OB6QMBKRYZ,B0091KPDL6,MagnumMan,1375833600
1.0,A2MKY8OUI8GZG1,B009348WV8,Big shopper,1378252800
5.0,A3U7J61Z9UERWQ,B0093H8W4W,THOMAS L PETREE,1415145600
5.0,A3IX5ALA74D9WU,B0094AHEOW,Edward G.,1352505600
3.0,A329JH27V64P9H,B0094J8MD0,Robert C. Walker,1512950400
1.0,A3N2G0160IT3LW,B0094NXBZ0,JACK,1507593600
5.0,AW5OB0NJANIH4,B0095C08O2,kayalero,1419206400
5.0,A15OPTY0LXQBCF,B0095C08O2,Phil R LuVisi,1414800000
5.0,A90F0XHX30G4F,B0095CAUN6,None,1486771200
1.0,A3DWAPE364QTLM,B0095CATEG,Camera Boy,1490054400
4.0,APIGXQ3J742XI,B0095C09G4,RA Fisher,1434844800
3.0,AJDR39KQIMM99,B0095C08TC,George,1421020800
5.0,A26DG05WFGH2V0,B0095C08TC,Gary Parlato,1388793600
5.0,A2B1OJ22IYM3NR,B0095C08TC,K. Lyman,1381276800
5.0,A1SMVJ1MAYTFJJ,B0095C08VK,talang,1413072000
4.0,ANGGNFE8DXGYC,B00960MX8W,Perspectech,1450224000
5.0,ADT117K3WFIEM,B00960K51E,Tom Airhart,1360540800
2.0,A23EGOH2VQAE5R,B00969CUT0,Robert S.,1409097600
4.0,A2NVQZ4Y7Y0J1R,B009716HMI,FotoPat,1368576000
5.0,A35SZBPM3WCB4,B009716HMI,Feejo,1367280000
2.0,A6YT8ATZ4SEKT,B009716UMA,C. Moran,1374883200
5.0,A54TSD0HZEHQ,B0098EENES,Klintehamn,1415232000
1.0,A1QOF8AWDSEKEM,B0098EENES,Dawna Jones,1411948800
3.0,A204K1OFE8OB9Y,B0098EEQFO,Winter,1414108800
1.0,A335MHPI3ZWZUC,B009APQBQI,Burnett Brown,1417996800
5.0,AYQCAPXJ81XTN,B009APQBQI,paul day,1375142400
5.0,A2LMES4UKQTOGZ,B009APQHHG,Albin,1361664000
5.0,A1TC2D64FBPSQ0,B009APQF7I,Robert L. Snyder,1379808000
5.0,A3AHZWIZKUPPRW,B009APQBIG,Hashem,1462060800
4.0,AAEHOTZ1GRAUX,B009APQ6S6,Jim Bernheimer,1368489600
4.0,ARADXCOUVBS09,B009APQ6S6,Gavin Scott,1361404800
5.0,A225G2TFM76GYX,B009APQ6S6,J. White,1358208000
5.0,A2LW5AL0KQ9P1M,B009APQ6S6,Dr. E,1356480000
1.0,AT3NIL6Q0G44I,B009AYHI8O,Amazon Customer,1459296000
4.0,A1M5MVOW5J9CGL,B009B2Z30K,Consumer40534,1367366400
1.0,A2KCSXYY2DLKSI,B009BPSUZW,James P. Malone,1420848000
5.0,A2ONJRZVX2MLVE,B009CCVMNQ,Angela-Clare Pollard,1522972800
2.0,A6D4TIANI3E6N,B009CCVMNQ,B,1493769600
5.0,A48400QTCGBJF,B009CCVMNQ,mark j maher,1442793600
5.0,A132HDSAZWQVH7,B009CCVMOU,R. House,1482192000
1.0,A1TYYT15KT9TDQ,B009D9MQQ0,Robert S.D.,1462147200
5.0,A1HC6LHXSO1O2S,B009D9MQQ0,T. L. Dodds,1407110400
4.0,A18TQ3KFAVLDU1,B009DZGMGE,tony,1494720000
5.0,ASD7LAINVLNHC,B009ENDZ4C,Skylark Alauda Thibedeau,1484697600
5.0,A25NDDJD0UUALR,B009ENDZ4C,Christopher,1451865600
2.0,A1JR8ZO7S1UPCJ,B009G86PB0,Peter E. Morgan,1438732800
5.0,AM09L0X6NO8L8,B009G86PB0,jeri,1404518400
1.0,A22VRSYU0TEUQ0,B009H6LKGG,Brian Carter,1353801600
4.0,A1S8DJMVYOLDII,B009H7PQJC,Mike F,1363392000
4.0,A1MNILX1J1NWV7,B009HBCU9W,R. Carter,1490313600
4.0,A6D4TIANI3E6N,B009HBCL0K,B,1493769600
5.0,A2QFHHLU5SVB76,B009HBCZPQ,Bob N,1484784000
5.0,A2T1MEI160223C,B009HBDID4,DABOMBNATLANTA,1480204800
5.0,A1JESXX61PGR9J,B009HBDMAS,m Grace,1484179200
4.0,A2BABMIJ37TYCT,B009HBDMAS,MBM,1452556800
3.0,A6D4TIANI3E6N,B009HBCPS8,B,1493769600
5.0,A2T1MEI160223C,B009HBCPS8,DABOMBNATLANTA,1480204800
5.0,A1RR8MILLMBI8N,B009HBCPS8,John F. Keith,1474761600
5.0,A2E3W16FYJK4HU,B009HBD9GA,Jack B. Klarfeld,1365724800
5.0,A3H4S6YO9VNGDZ,B009HCNNBK,Anthony J.,1417478400
1.0,A2JTL5CM12LEIU,B009IRP8CQ,Eugene Kaydanovsky,1413763200
5.0,A11REZES0TNBSD,B009IRP8CQ,Joseph T. Reinckens II,1371945600
1.0,A2JTL5CM12LEIU,B009IRP3U8,Eugene Kaydanovsky,1413763200
3.0,A2HPJKM7L4EOQB,B009JU18TY,Michelle M. Ress,1400544000
1.0,A0735469C3RVU9AWMDCE,B009KRW8JK,David Majetich,1413331200
5.0,AOB85R9S1DP1,B009SPK1DY,Al,1488067200
5.0,A3QED0Y8VGXZJJ,B009SPCTFW,Santiago,1434240000
5.0,A3KFIMCP87VH4U,B009SPCTFW,BookMan,1414454400
1.0,A36S625F9LCU4M,B009T8FJQY,Jerry Johnson,1373328000
2.0,ANNM5TBBRYCGT,B009WLN5SC,Kemi,1421193600
1.0,A8UNKMA6FSVLF,B009X7NKOO,Toby Ross,1394236800
5.0,A3VF7AZELF9NUK,B00000JIXM,David,1362009600
2.0,A2SGUZ3GLR6I0Z,B009YLMQ1M,Donald E. Garber,1411603200
2.0,A3PD8JD9L4WEII,B009YLXHRY,Bron,1356739200
4.0,ARK5SAGVLW3FY,B00A27IQZW,bunnyrabbit4,1397347200
4.0,A1TYYT15KT9TDQ,B00A27IQZW,Robert S.D.,1390348800
4.0,ADNABIL5W6YAI,B00A42LZBC,gotahonda,1522800000
4.0,A1SRMG16HF5TLD,B00A42LZBC,Mark A Spencer,1417392000
5.0,AZ2ZBPOV77TSH,B00A42LPSK,erik jenkins,1498003200
3.0,ASPQ2XL8LJ7HC,B00A42LPSK,Phred,1476316800
5.0,AI05XY84DRC36,B00A42LPSK,Best Designer,1414454400
1.0,A3RYRLFEZATP34,B00A6TPHZS,David Davis,1512000000
5.0,A2GOMCE2PUB9S1,B00A8O1TC6,"Walter E. Hersey, Jr.",1402963200
4.0,A5N5N9BAKQWOL,B00ABAW2UA,Mr Jeff,1493596800
5.0,A1LQ4V9JGG3GA5,B00AC90TYG,Joel E,1389830400
3.0,AJC7TSNP5UAWN,B00AC90TYG,Mike,1358899200
5.0,A1HC6LHXSO1O2S,B00AEDX852,T. L. Dodds,1424649600
2.0,A2S3ZLA5CZU4Q7,B00AEDX852,C. L. Messina,1383523200
5.0,A1HC6LHXSO1O2S,B00AEDXQIG,T. L. Dodds,1404518400
5.0,A1HC6LHXSO1O2S,B00AEDXOJM,T. L. Dodds,1461456000
4.0,A2S3ZLA5CZU4Q7,B00AEDXOJM,C. L. Messina,1382400000
3.0,A16GAHP1F8EUV9,B00AEDXOJM,Jack The Ripper,1360022400
1.0,A1TYYT15KT9TDQ,B00AEDXOJM,Robert S.D.,1345939200
1.0,A2GX4KWO3V42Z,B00AEF0FI8,T. Shields,1366329600
4.0,A22WBTPLZTAQEN,B00AG2SVI0,Technology Expert,1465948800
5.0,A27FPJS4KJKM60,B00AHNPBI6,Junior Ramos,1368489600
5.0,A1LO0HTDI69VQR,B00AIXFD4W,Bill L,1433894400
5.0,A35SZBPM3WCB4,B00AK42DR4,Feejo,1423526400
1.0,A3RYRLFEZATP34,B00AM9YXTS,David Davis,1512000000
5.0,A1PZNGHSDLY3EX,B00AM9YXTS,Davis Holland,1474675200
5.0,A1UDAYARKNHIZI,B00AOHDC6I,Janice S.,1475193600
1.0,A3NKRH3TJ4DPVI,B00AQ7LCFE,Book Glutton,1434153600
1.0,A1P7MAO0LW6HCZ,B00AY1LPF4,Norm De Plume,1381363200
5.0,A680RUE1FDO8B,B00B1L9EYA,Jerry Saperstein,1364169600
5.0,A1SAERVEC8O6T7,B00B1TGUMG,inthename,1506470400
5.0,A1D1NIU7AGSDJY,B00B1TGUMG,3589,1495152000
3.0,A2Z0OT4H13N97C,B00B1TGMIS,Amazon Customer,1481587200
4.0,A2Z0OT4H13N97C,B00B1TG1GQ,Amazon Customer,1481587200
5.0,A2F9TBG7MWGCBP,B00B1TG1GQ,Mike Alcorn,1457308800
1.0,A24X9HGDWV2ZZH,B00B1TFK4K,GGSM Mobile,1452643200
1.0,A68I93HI9W6LD,B00B1TUUR2,JJ,1426896000
3.0,A2PVA540D0XJXM,B00B27ZCN0,ANONYMOUS,1460937600
4.0,A2U3SD3QOT04GF,B00B76G7P8,Dr. R. R. Dartt,1435968000
3.0,A116UMJRUHJXIK,B00B77ZOWE,Mr. Smith,1418428800
5.0,A2OY5TUB6O5WXE,B00B77ZOWE,Let&#039;s Compare Options Preptorial,1363478400
3.0,A1A9WJHKBSTI4C,B00B7R2FEY,William,1377216000
1.0,AH91ZJ8W8NCLR,B000YQ8AZW,Yes Fan,1206921600
5.0,A73JL17QGA8YB,B00B982LNG,2B Or NoT,1401235200
5.0,A3NMEF3MJ0A3PL,B00B982LNG,R. Callicotte,1391212800
3.0,A11I47RIQXL2MD,B00B9P6ZOU,Grouchbag,1378425600
5.0,A3GXYM60AY6LC5,B00BBJQX64,Flight Paramedic,1485907200
4.0,A18VXJGVFPIO9S,B00BBJQX64,Michael Orvik,1456185600
5.0,A2D8O4ANMAXKNX,B00BBJPPXG,R. Guevara,1437350400
5.0,A2GOMCE2PUB9S1,B00BBJR0SO,"Walter E. Hersey, Jr.",1530403200
5.0,A23E9QQHJLNGUI,B00BBU5CC4,Bill Oterson,1372723200
3.0,A16WND1BVJCQJV,B00BFH6PQK,Matt Eye,1398643200
4.0,AKONYRYHYWYU5,B00BFNCFXG,R.A. Whitaker,1510272000
5.0,A1DQITLLNRVO2C,B00BKT4RFY,mike reeves,1440374400
3.0,ABI9ODPTVFP6F,B00BKT4RFY,Christian Karl,1434326400
5.0,A25WJGW9I7O9HM,B00BKWXNDI,Harry DBH,1496966400
5.0,A2U3PMRVUIXKN5,B00BNYW6P4,Ed Jucadis,1368748800
2.0,A32KAMWV31JB5O,B00BQK063E,R. Devinney,1386892800
1.0,A1AUH7SEGLL3F2,B00BR082FW,Jenkins,1520640000
3.0,A1IX3XRIQETMMB,B00BRDG5F8,Garth C Harding,1410652800
5.0,A1O8BNCLDRNQ4N,B00BWXO7FI,PSmith,1401321600
4.0,APEW4NQ2BUHKU,B00BXW6O9K,Badbob,1404172800
3.0,A1RB8GE2E1ZQWN,B00BY0GBAI,Rikki Boodram,1420329600
1.0,A3M2QH93GOKJLW,B00BY0GBAI,Wendell L. Gladish,1416960000
5.0,A3UMS24Z54HD,B00BY0GBAI,Leo Morrissette,1409356800
5.0,A3N2G0160IT3LW,B00BY0GBAS,JACK,1512950400
5.0,A2Q51L8MVGK5L6,B00BY0GBAS,nevrider,1463184000
5.0,A11ULAZ4B5ZXC8,B00C4YB51I,Wayne,1411171200
2.0,A2ERRVS8EPNLLE,B00C56G8J4,arcy,1485993600
1.0,A8UNKMA6FSVLF,B00C6R0ZY6,Toby Ross,1398124800
1.0,A1VWHJAKUODZ2F,B00C79J0YE,Shaun D. Zeller,1406505600
4.0,A6FIAB28IS79,B00C79J990,Samuel C.,1371168000
4.0,A2C46INWKA6LIL,B00C79IVSA,William Cody Winter,1417564800
1.0,A1VWHJAKUODZ2F,B00C79J2YM,Shaun D. Zeller,1406505600
4.0,A20BHA430QDYV2,B00C7AXKZ8,Amazon Customer,1444348800
5.0,A3C1UZJUUUB3MI,B00C7AXKZ8,Ken,1438732800
5.0,ACCXBQMR5YOMG,B00C7BD63I,dsmith0808,1462924800
4.0,A3OKH5G69MS8D9,B00C7D3UUA,JRH,1389398400
4.0,APEW4NQ2BUHKU,B00C7UN9D6,Badbob,1404172800
2.0,A319Y83RT0MRVR,B00CBFRH08,AIROLF,1381881600
4.0,A26BDXG9KVH7SU,B00CBFRH08,Traci ,1381881600
3.0,A3FOSLM5G1BO63,B00CBFRH08,Eugene Tenenbaum... Reluctant Reader,1381795200
5.0,A2DA2NJZ2RIYAB,B00CBFRH08,Melissa B.,1380931200
2.0,A3R4794K2RVU1S,B00CBFRH08,Danny Yu,1380153600
3.0,A215WH6RUDUCMP,B00CBFRH08,JDuB,1380153600
3.0,A2503LT8PZIHAD,B00CBFRH08,Trouble,1380067200
2.0,AGVWTYW0ULXHT,B00CBFRH08,Nate,1380067200
5.0,A3FYAB9TP20B1I,B00CDIETYK,ITSupport,1449619200
5.0,A2NYT77RVF4EKA,B00CF5JWO8,Davyd,1434931200
5.0,A1HQIHWDRD3Y0L,B00CG0CMEO,Amazon Customer,1466553600
3.0,A3B4TGG0SWGPLR,B00CG0CMEO,MommaNeece,1447632000
3.0,ARM3Q64UL6NG8,B00CHUBGB8,Indiana Customer,1457308800
5.0,AALZQV9U9AOA6,B00CICHW8G,mrgbeatty1,1466035200
5.0,A3PRB86WH1UP8S,B00CLFENZK,John F.,1404345600
1.0,A32ZKHMHYAQGBY,B00CLFE1GQ,Eddie Colon,1425686400
1.0,A32ZKHMHYAQGBY,B00CLFF5W0,Eddie Colon,1425686400
2.0,A2U3SD3QOT04GF,B00CLFF5W0,Dr. R. R. Dartt,1398124800
4.0,A4R570DY12DX3,B00CLFUAT8,246twil,1444003200
4.0,A34VRVI4CSI5RQ,B00CLIIM0E,Matt Morgan,1407369600
5.0,A1IIJUBH282EF9,B00CLIIM0E,Customer Since 1997,1373241600
1.0,A9GIGJUB98JNR,B00CLGXWKG,Chen Sun,1422230400
4.0,A3TZOD1AZK4D4L,B00CLSTBIG,Lupus survivor ,1477180800
5.0,A2DV14M0BC6YY1,B00CLSTBIG,The gadget buyer  ( mitch),1473811200
3.0,A1QSSQY69TS9IX,B00CMJ9BJ8,R. G. LEWIS,1390521600
1.0,A2GIVZH6JU9UEI,B00CMJ9BJ8,Honest John,1384560000
5.0,A3GPVETILIOHMP,B004GJX47M,Manuel,1418688000
4.0,A5KMMY627T3W,B00CNLGOY0,TINETQL,1380067200
3.0,A3G7BEJJCPD6DS,B00CNLGOY0,Clevelander83,1379548800
4.0,AJ9AE2BVND0GS,B00CNLGOY0,RETSmile,1379462400
4.0,A2XSY4L7GDHV4W,B00CNLGOY0,Bob,1378771200
3.0,AFZJNYR931ZCN,B00CNLGOY0,The Lunar Staff,1378166400
4.0,A16Z2OECAUX8Z4,B00CNLGOY0,M. Pauley,1378166400
3.0,A1V3TRGWOMA8LC,B00CNLGOY0,James Beswick,1377648000
3.0,A3HR0ZZOFKQ97N,B00CNLGOY0,RLC,1377561600
4.0,A2MZXLN9TLP1R4,B00CNLGONQ,GLBT,1384905600
4.0,A5KMMY627T3W,B00CNLGONQ,TINETQL,1380067200
5.0,A3SX5MZTCZRQLF,B00CNLGONQ,12XU,1379548800
3.0,A2UVYN2FO7X43V,B00CNLGONQ,Margaret Bonham,1379548800
5.0,A2SH6A32BE6NEV,B00CNLGONQ,Comp Expert,1379203200
4.0,A29VG90T649CSU,B00CNLGONQ,Sasha Q.,1379030400
5.0,A3VI2VETB90ZG5,B00CNLGONQ,J. Sullivan,1377993600
4.0,A225G2TFM76GYX,B00CNLGONQ,J. White,1377907200
4.0,A2XSY4L7GDHV4W,B00CNLGONQ,Bob,1377561600
5.0,AFICF7DKHTQ87,B00CNLGONQ,Amazon Customer,1377475200
4.0,A11AIGKLCGF0BX,B00CNLGNN2,Joseph S. Upton,1414972800
1.0,A219R4VDDF6TM,B00CNLGNN2,Star,1407110400
1.0,A1C47ROOK7BSVL,B00CQ84PM8,Lilia&#039;s CO2 sales,1458864000
1.0,A2M3KEMN3U4IBO,B00CQ84PM8,Masazumi Kotani,1414108800
4.0,A8YYMBXZN2SEZ,B00CRZXWX8,ShinMadman3rd,1490659200
5.0,A1UDAYARKNHIZI,B00CRZXWX8,Janice S.,1484611200
1.0,A29HEP4USHKWM8,B00CS75PGW,Kendall L. Vaughan,1430265600
1.0,A1DU3OL4LT6UY3,B00CS75PGW,The Hebrew Hammer,1411344000
2.0,A3NKP20ZXJBWAM,B00CS75PGW,Amazon Customer,1397260800
1.0,AWEG9TTPIRTT4,B00CS74YQO,My Pen Name,1428192000
1.0,A2BS92D8NFN5VM,B00CS76BL0,Laila,1403827200
1.0,A12UVLHMJIJNWR,B00CS75U8K,M. Jorgensen,1421971200
4.0,A16WND1BVJCQJV,B00CS75KKI,Matt Eye,1427155200
2.0,ARK5SAGVLW3FY,B00CSJFX08,bunnyrabbit4,1528243200
5.0,AJK49DENMS2BT,B00CSJFX08,Richard E. J. Burke,1435968000
5.0,A8LP0R71PDWS6,B00CSJFWUY,Big Mart,1452643200
3.0,A2HKUM9OEBQKDW,B00CWH272I,Kona Mike,1455580800
5.0,AGATRDOFW48DK,B00D2374VA,D. W. Moore,1388707200
4.0,A1KRT1B3C08AHQ,B00D2DW6AE,K. Gibbons,1389744000
3.0,A1ULB0H04KQXM9,B00D3BK1PW,Richard,1474588800
4.0,A3RWFSU4Z23JYB,B00D3BK1PW,pgc3,1442793600
1.0,A6UYTL8RF5HF0,B00D3BK1PW,Swede,1423094400
5.0,A73JL17QGA8YB,B00DB4UIIQ,2B Or NoT,1401062400
5.0,A34VV0DDR0OFE5,B00DB4UIIQ,K. R.,1386547200
5.0,A3FYAB9TP20B1I,B00DD0BA2G,ITSupport,1448323200
1.0,A3LGDA4YLQCOXL,B00DDXF9Z2,Jaime Rivera-Sierra,1419552000
4.0,A3I27B0O1LRI2A,B00DFTNN8E,G. D. Primer,1472774400
4.0,ABCNO99OFECJ0,B00DFU0ZFW,JamieHyde,1397692800
5.0,A21BVL7PKG9BX8,B00DFU0ZFW,Yoda OK,1397692800
4.0,AAEHOTZ1GRAUX,B00DFU0ZFW,Jim Bernheimer,1397606400
5.0,AMBFK6N4JS5Z2,B00DFU0ZFW,V. Hutson,1397606400
1.0,A219R4VDDF6TM,B00DGH1Z8A,Star,1407110400
1.0,AH3QW8UQ4ULZN,B00DHYJ5MK,Tonycstech,1373068800
5.0,A2C9XAU34WBN1F,B00DMCIAJ6,Amazon Customer,1507507200
5.0,A33PPYJ9GUNS0Z,B00DMDK5WU,jim pickens,1428624000
1.0,A1IJPJPYN1AKSZ,B00DOE3KGK,Picartist,1425686400
5.0,A1D1NIU7AGSDJY,B00DQG8JD0,3589,1495152000
5.0,A2OBHKWE8YKZJI,B00DVRQGXE,searchtower,1399852800
5.0,A1PV3Y3QS7SL3E,B00DX6IMK8,Jeffrey V.,1469577600
2.0,AWCU5FY9CQYD,B00DY9S2CM,Kindle Customer SnowBird,1419984000
5.0,A2249Z93GN25AZ,B00E20SVYG,Anne Snyder,1438041600
5.0,A2DSD8LICIQ545,B00E3RH3HO,Bone,1475625600
5.0,A2DSD8LICIQ545,B00E3RH3EW,Bone,1453507200
5.0,A32F94ECV617NL,B00E3RH3A6,TK SEATTLE,1477612800
